Id,SalePrice
1705,240022.56834644082
1706,414537.6889214893
1707,209907.81281400187
1708,209095.47578721042
1709,299787.5567847495
1710,245477.26711318814
1711,257720.86660046878
1712,279879.15165595483
1713,257660.7880815433
1714,215798.611649149
1715,195821.36421556622
1716,197986.38838388678
1717,188695.89565390104
1718,150943.01533040463
1719,202944.10782203253
1720,249082.150200619
1721,186819.4638979957
1722,136286.10902137525
1723,153046.39571077397
1724,226879.14511256217
1725,225486.04948770086
1726,173538.43135135484
1727,171508.56591276263
1728,179332.00718862316
1729,147292.2932770273
1730,190639.42433652937
1731,117473.15217903076
1732,113130.8918426788
1733,104888.23200864694
1734,110984.89476809566
1735,118582.54325687313
1736,106632.62170016029
1737,306293.78658318025
1738,215593.20918015568
1739,302378.28832110454
1740,228079.50123210525
1741,197901.79556374977
1742,166338.43223083596
1743,177801.4828145072
1744,247936.082578795
1745,214643.61896452866
1746,236691.06581479017
1747,234399.13995228603
1748,220897.40563304172
1749,148805.8640811813
1750,139859.54183169693
1751,260201.69752642958
1752,106627.6741366008
1753,155791.61168449803
1754,204754.88555150133
1755,161334.3293445128
1756,108821.38308496424
1757,102679.8381819192
1758,144160.56495227202
1759,158908.87958554432
1760,165993.30198834024
1761,161486.98170679656
1762,158644.65617208194
1763,177769.44503908168
1764,106888.8471956362
1765,176762.5025548445
1766,164613.92176329973
1767,215759.72712085026
1768,117056.8911826436
1769,188786.02848459358
1770,129980.06023373519
1771,120893.77878580819
1772,134488.55868613426
1773,128734.1538710459
1774,161776.5807590092
1775,121982.44839830435
1776,118040.05675079358
1777,95666.46923974412
1778,125363.86888571845
1779,116727.21965806212
1780,176055.24939779952
1781,117102.65173370979
1782,82866.53592038162
1783,134509.65912713407
1784,93792.77512387601
1785,108634.80588224309
1786,149211.92100138636
1787,166393.53345738328
1788,57992.495735715966
1789,101348.53822610788
1790,74995.63923421242
1791,206714.10718567687
1792,146758.01411191045
1793,142219.81080152906
1794,143042.6215823081
1795,125989.89019464725
1796,131920.8664157883
1797,128660.88134752883
1798,112838.9826114792
1799,90657.19773798966
1800,117434.35228422824
1801,117168.17112530724
1802,158410.69884884628
1803,160321.98668190392
1804,128581.49691406186
1805,133542.6663827725
1806,139951.4880409918
1807,138180.5389033474
1808,125748.79399003567
1809,106656.73186851159
1810,133420.3423338177
1811,100683.18517360708
1812,100025.616627046
1813,117904.94848372026
1814,89448.67431242326
1815,61116.08055651025
1816,88516.37521812093
1817,109416.03891662511
1818,136081.21609941745
1819,137660.5023096189
1820,79721.5363185376
1821,122438.72895899581
1822,157472.86643542312
1823,65426.22356396538
1824,142826.11556144594
1825,131845.76419227375
1826,101166.5615098935
1827,112331.19445242555
1828,125294.21506626498
1829,138551.8082286258
1830,139954.9333153146
1831,160454.10487474926
1832,120361.10517257363
1833,136356.23427598286
1834,134636.39506837534
1835,143589.36595964702
1836,137543.72191551613
1837,83797.54862702737
1838,120135.20786816925
1839,92115.80694886153
1840,119434.79907404863
1841,125341.90035746252
1842,96686.17695805267
1843,130341.32949834478
1844,147292.73799948703
1845,137818.25531281848
1846,147702.93300036681
1847,165590.50531171443
1848,61519.4623947239
1849,118815.64435867078
1850,113926.82349439847
1851,145667.2901113187
1852,120382.69785390802
1853,124930.58572926513
1854,168760.1397314245
1855,176332.25293219698
1856,218079.78600301163
1857,152487.74911690538
1858,163571.98531685674
1859,145292.23777232334
1860,179946.88430513124
1861,144294.17590220558
1862,294541.54045914544
1863,294541.54045914544
1864,294541.54045914544
1865,327068.5905636073
1866,312373.690496549
1867,267324.50988382666
1868,303067.51847269345
1869,212469.4227329319
1870,227476.95493464055
1871,266511.47610865894
1872,176968.64141761704
1873,213012.54194937536
1874,129908.50479021488
1875,197402.99752519163
1876,189946.06837572082
1877,205191.00782762904
1878,223143.01890679228
1879,114489.861852374
1880,122216.19018969835
1881,243702.68671897813
1882,262053.85437403122
1883,197544.42427869703
1884,207605.69029073225
1885,239823.36313881108
1886,271779.68675265345
1887,212213.590528702
1888,277058.30668458383
1889,172414.90883796223
1890,115272.70703914498
1891,158860.1744691448
1892,95200.22187734902
1893,123317.14695838753
1894,132635.8987241277
1895,146077.7853161255
1896,128314.2979730927
1897,127422.89509173558
1898,118704.08990919152
1899,154722.32633374684
1900,136021.9659905019
1901,146439.13293504508
1902,126530.53007320415
1903,209142.98024487542
1904,123669.91568279454
1905,169408.5528632699
1906,149065.59473819338
1907,204733.58011719445
1908,135275.7535892336
1909,154441.75762034018
1910,145758.9960702052
1911,189529.07492580495
1912,292539.8828099291
1913,147940.97652511363
1914,69118.24498693834
1915,255391.77743896135
1916,64368.93666410656
1917,267014.9751464074
1918,133612.11643967996
1919,182154.37314288225
1920,172034.8979102073
1921,343474.07154817996
1922,285884.0199991318
1923,216297.06475339967
1924,212912.88237849338
1925,216728.08275072635
1926,338495.98312231
1927,120417.26052865364
1928,162911.7555188933
1929,103953.03243883608
1930,143418.97307888133
1931,139050.6931347769
1932,137160.16042372512
1933,155400.8847491499
1934,182670.6762287236
1935,165991.71018208223
1936,171671.13962823883
1937,180911.63285731102
1938,163396.24413232706
1939,261177.98674491586
1940,199086.50162679498
1941,184204.0960359545
1942,172123.40857972731
1943,213712.2585276816
1944,289381.32656618924
1945,317268.10281396226
1946,180682.2414170372
1947,286399.30912168865
1948,162462.45629724834
1949,223487.98068108005
1950,170734.55389479783
1951,262384.3810318228
1952,222436.84167079098
1953,163386.84150476658
1954,210780.44600207388
1955,128482.92630803575
1956,322341.0279933083
1957,173391.0952889687
1958,287189.5050087035
1959,147241.1513006178
1960,102178.8510602539
1961,116232.36641660774
1962,112423.35199833688
1963,112911.8711330309
1964,114638.69993272274
1965,147869.3764915898
1966,149117.95859450035
1967,260702.12892150055
1968,350144.0307272464
1969,328830.3123328138
1970,376352.56114244077
1971,425752.0358192468
1972,339654.6868474471
1973,268515.12834644207
1974,292451.2837606237
1975,458865.98538443225
1976,269100.60131929937
1977,318095.7170964083
1978,334874.9600050971
1979,327092.4297928187
1980,213754.6685824744
1981,321613.9196720966
1982,233142.49541079445
1983,233142.49541079445
1984,190277.20015275927
1985,233061.91033126914
1986,243970.8723822031
1987,202900.31087827584
1988,183399.735196028
1989,208303.81785258188
1990,221210.97199308695
1991,215193.14903203916
1992,214465.17018505686
1993,188306.13993562915
1994,230055.6673847775
1995,199067.79840868656
1996,259905.7032551166
1997,319111.21359999175
1998,305220.7392428673
1999,254133.2819870146
2000,292180.49214296084
2001,250054.80780100427
2002,247769.6444757817
2003,273959.91673707636
2004,268247.14463371877
2005,242445.53753508287
2006,222929.1896226043
2007,278824.38279588695
2008,189956.81282676442
2009,181390.11863441562
2010,195521.35208149144
2011,153480.47021463342
2012,185198.30960049623
2013,168615.2926909007
2014,174333.96916416357
2015,187227.88058616614
2016,180353.9961885072
2017,189503.65906459597
2018,120494.71812696282
2019,127638.01965157074
2020,108311.95266191833
2021,104103.9980525658
2022,186729.8311824066
2023,153159.97086250508
2024,249953.96980285752
2025,335076.328765167
2026,189842.7742067945
2027,152025.41512077645
2028,181043.2586777908
2029,163594.20388008156
2030,272751.6576992641
2031,251849.90099840882
2032,264128.821776419
2033,264685.0403643534
2034,173850.80114209064
2035,208601.53949749496
2036,209959.50513534798
2037,211392.37020616385
2038,329254.46222616895
2039,216932.47056253336
2040,320357.23668660084
2041,232855.317367819
2042,211091.04495049405
2043,158216.3356489373
2044,193998.47749559098
2045,202865.2821043114
2046,153463.31173761026
2047,133223.90537180487
2048,127660.31212479806
2049,160757.0219010474
2050,170875.12050566165
2051,104804.65614086659
2052,125787.3767405727
2053,132927.60968172346
2054,80419.06310035694
2055,142742.81896222025
2056,149730.69598082136
2057,110126.71585468171
2058,196582.23746782148
2059,139064.19561043062
2060,148564.05390992906
2061,171843.4360901829
2062,116676.40212016561
2063,102152.48638874771
2064,126354.36220451588
2065,111847.24112785699
2066,190510.57791972868
2067,150471.16390720027
2068,158558.49756118955
2069,87209.53759030582
2070,101786.36336659006
2071,88158.18915952233
2072,162325.44849912263
2073,131632.43698878374
2074,189569.2355233406
2075,137020.95452853406
2076,114732.54266890464
2077,129854.27368731143
2078,113999.66855752321
2079,127706.4334718912
2080,116096.09549459977
2081,124467.43872182877
2082,139136.4522410753
2083,139301.15670634422
2084,98276.83595394484
2085,119278.18467316318
2086,152548.55369168572
2087,137994.4207452742
2088,116126.37595356666
2089,84492.59846862608
2090,136126.50390552776
2091,103202.703049722
2092,128461.65535779968
2093,129558.9337232336
2094,137812.95340929172
2095,157310.51522178034
2096,90400.66646290007
2097,96503.28769931731
2098,148109.73092107894
2099,51687.42434868545
2100,107865.2450465397
2101,129799.53061350115
2102,132182.98074007296
2103,101373.11521574094
2104,148743.52292615178
2105,117901.90819170781
2106,78886.2927837083
2107,197994.16570355915
2108,113350.40494961038
2109,117135.70319721926
2110,124140.92717426304
2111,155213.6550877604
2112,131393.18167978342
2113,125278.43824240341
2114,119745.64178307484
2115,162660.8335155349
2116,124853.64952993602
2117,141071.30196536033
2118,125662.09395255854
2119,109962.75629316218
2120,116658.60870611834
2121,92130.13244238496
2122,91967.9636059184
2123,99402.03647554982
2124,177434.55710168616
2125,136474.73828480736
2126,162633.10733542958
2127,149686.080828827
2128,121031.14388107065
2129,102410.62720072702
2130,130333.58667756502
2131,167933.83725014573
2132,116737.8747981505
2133,129985.39039207755
2134,119179.63338727638
2135,99641.08029604566
2136,78685.85835714385
2137,118878.59797922823
2138,127992.32534013902
2139,155610.11449396546
2140,128333.93463693664
2141,147608.77394360318
2142,118821.19827413633
2143,140205.87336436455
2144,115548.24203694108
2145,124662.94141798346
2146,148413.795358678
2147,175849.09371914476
2148,137976.4341140757
2149,132617.11749767727
2150,215119.33526546287
2151,125843.74315949634
2152,165836.58334263766
2153,150711.568889575
2154,101762.66412671738
2155,133023.9476829715
2156,239812.4366338994
2157,225777.6070295404
2158,227931.2794620661
2159,227713.218001086
2160,187400.8233262917
2161,280093.7791463098
2162,424224.3284295878
2163,345642.09638303507
2164,253430.6180020711
2165,174402.13991152815
2166,137365.1219123487
2167,213429.59983378855
2168,182403.83170401922
2169,190305.47880454676
2170,205115.39548295375
2171,137940.67542186443
2172,141419.53955711465
2173,158595.28957759077
2174,246227.60492718857
2175,302781.4191445013
2176,285883.87233526236
2177,249880.04001392346
2178,230917.32322094138
2179,145020.25010820417
2180,220901.9550054136
2181,205454.37207875834
2182,235597.8984600588
2183,204051.07924715354
2184,119356.02319019317
2185,126179.47706429765
2186,157209.72306730543
2187,157408.78241394527
2188,163663.43329566446
2189,266668.3133208341
2190,92076.1746489455
2191,91748.46541759084
2192,81487.68260259887
2193,105530.64838386604
2194,107349.21261279861
2195,95353.00203851545
2196,106286.3244070738
2197,117778.56527372696
2198,147935.90291515086
2199,167823.48511327844
2200,122135.16824357754
2201,128557.54538834188
2202,169819.34247367605
2203,144303.0573944799
2204,158056.6538752845
2205,113967.99747776348
2206,131034.14276322504
2207,209061.21623050698
2208,233865.53221093366
2209,187386.3458148027
2210,135407.36605487324
2211,116435.57770178058
2212,125632.74259416484
2213,97299.95172127857
2214,142199.16172892283
2215,106584.28879274787
2216,139569.96696040413
2217,67976.70363548517
2218,90853.21854987781
2219,94120.56267395338
2220,78936.60856030328
2221,256461.9358162094
2222,235064.2601889546
2223,250406.91035607609
2224,230895.894688632
2225,145257.23648071275
2226,170576.82410614923
2227,205219.7647742842
2228,253409.78647924622
2229,241766.12830582238
2230,146874.15177546538
2231,207925.06070157036
2232,187253.07767712433
2233,174241.31050068402
2234,237170.62366337166
2235,200373.80667544488
2236,270344.5932084676
2237,311661.6093241185
2238,213096.58625690284
2239,132375.17183615896
2240,158801.38979014425
2241,133144.6164149303
2242,130057.58741473468
2243,137422.92735774213
2244,104060.39062840058
2245,102454.82633759227
2246,127833.40907614277
2247,114831.71392143877
2248,109528.28477385103
2249,121246.03486924575
2250,123664.50069101289
2251,116125.26680709799
2252,180554.06822520972
2253,162960.59311403523
2254,177444.67059328608
2255,188683.86640255107
2256,177483.16926615202
2257,204633.14428872967
2258,175908.7891736782
2259,179101.0404953566
2260,150775.57918923534
2261,180370.53118627117
2262,220018.8016597613
2263,292364.64908450376
2264,419902.48132463085
2265,167396.42892593308
2266,279924.2991165547
2267,325948.0264980934
2268,362529.3415942524
2269,157894.48707188648
2270,185435.9594354178
2271,219084.69537273125
2272,205054.57776811483
2273,155859.83187457593
2274,176524.1122007576
2275,165825.00856109284
2276,186709.74642298304
2277,179668.77791065737
2278,154697.15319388654
2279,123443.1747815683
2280,97396.1944248674
2281,190972.62328425056
2282,189016.47658005575
2283,118234.00439974
2284,132019.8774706951
2285,141207.11845479024
2286,114002.30437968638
2287,315503.8248762037
2288,286856.3762555891
2289,329145.365642986
2290,378359.31360501156
2291,301898.77016200055
2292,403219.25165552157
2293,428938.06760096323
2294,368665.42489462224
2295,411427.1290119889
2296,290667.9884293211
2297,295501.2272376828
2298,317286.33170663775
2299,349363.79593650805
2300,298175.4319241811
2301,259166.30170640085
2302,240253.0921724636
2303,249752.89910019567
2304,262214.4798680223
2305,200562.03163180582
2306,200562.03163180582
2307,196130.4973677801
2308,253956.85302115872
2309,271657.1319728503
2310,230925.56074112427
2311,215019.3357557182
2312,168452.71757770237
2313,183308.61666122414
2314,179349.02890434075
2315,181838.3008710104
2316,197627.83242671588
2317,180553.9457576945
2318,171770.6974594091
2319,183405.1380068368
2320,192738.98192960836
2321,264447.90867084306
2322,204877.99894978007
2323,175969.17725333248
2324,187035.67115149184
2325,228843.7799763044
2326,187161.88028175285
2327,219368.17298520435
2328,220926.56170520306
2329,187716.79515406792
2330,186656.14042182232
2331,353000.64037518407
2332,364015.8046200564
2333,306994.164726096
2334,256955.42024477798
2335,252128.97258446141
2336,304130.32629847614
2337,204203.76269739843
2338,272119.0241855771
2339,249069.64918645992
2340,372265.55876660655
2341,221686.29727887243
2342,233025.59785954872
2343,230401.8159260257
2344,227942.82476226497
2345,261450.66355641035
2346,219730.23071907015
2347,200939.10851229687
2348,226611.58332693393
2349,156739.9625290093
2350,267944.37298947223
2351,253131.4978802733
2352,278653.8378106735
2353,250755.23190726922
2354,144269.71116175942
2355,163540.55515754045
2356,155770.34360576142
2357,212563.69104819922
2358,181464.48132057893
2359,152998.47834231757
2360,112769.20473330666
2361,127818.6514384686
2362,245862.44190593134
2363,127691.97444075116
2364,166977.2777869379
2365,233778.21464750863
2366,199440.52067036906
2367,234932.0409037765
2368,212961.92849418786
2369,235482.56020615745
2370,172561.19741632298
2371,169011.97399924244
2372,197202.04395950653
2373,278919.9642609917
2374,309743.9097546338
2375,240489.80724161322
2376,259182.08335401246
2377,326876.0337829181
2378,141899.1149107957
2379,200153.34481044908
2380,139829.95142473938
2381,154811.0563274996
2382,207306.63284838558
2383,221985.82973383847
2384,226290.7487381814
2385,143586.1270902632
2386,126246.22277297235
2387,131234.6756640972
2388,119493.02749018694
2389,131338.5854394985
2390,136793.35405758335
2391,128378.49009077493
2392,105000.48271157545
2393,163222.5250338284
2394,129858.77550537298
2395,187058.83160219656
2396,154109.424066305
2397,199616.27394935524
2398,117473.30235482557
2399,67711.78039965937
2400,64537.223096065856
2401,108496.80960133801
2402,116983.87987085815
2403,164137.0613378045
2404,139607.12120684938
2405,156648.15187883758
2406,130533.31888788697
2407,113626.07587950189
2408,130331.47633992467
2409,128096.36089484023
2410,213336.21542394947
2411,105317.73363647464
2412,145338.54697339147
2413,121215.96092964898
2414,134185.33591434165
2415,145660.70717318315
2416,120486.56830627295
2417,120086.47564668757
2418,119726.95432396504
2419,123289.79684167734
2420,122336.47234772982
2421,135089.4755348634
2422,104619.39186500364
2423,102397.25177626449
2424,163595.97822181846
2425,207027.90685108784
2426,115287.5143324296
2427,112737.22852028676
2428,191308.60752447764
2429,104504.07160713176
2430,121774.16795922244
2431,126064.24915029954
2432,128816.305542214
2433,128575.66023358882
2434,125374.24089914084
2435,154218.93926438267
2436,102994.4134078197
2437,103847.05376450365
2438,115445.43986516958
2439,113386.31726171306
2440,127448.10217456263
2441,111028.85448690267
2442,113774.35530247542
2443,131219.00031399613
2444,128639.60408103246
2445,87632.24639118824
2446,114317.52482339638
2447,184793.45375353357
2448,138961.7101295348
2449,104336.0719153918
2450,143415.98362465168
2451,133734.12743583688
2452,187357.87201740535
2453,94610.25877972954
2454,127502.80992914682
2455,119834.96050153582
2456,119222.55496375411
2457,115203.7686569837
2458,129340.7741371936
2459,96716.20982040935
2460,142330.55155954591
2461,112337.96480144202
2462,135190.14407627456
2463,118006.16436777086
2464,160046.19047377034
2465,130208.35809160744
2466,119296.925126829
2467,160765.20024098147
2468,96037.31109724384
2469,102299.64607741188
2470,185958.0346069583
2471,215690.9344298073
2472,169781.39177031888
2473,111001.36925484377
2474,95551.92013731228
2475,224238.7675960483
2476,115245.1496281519
2477,112524.83467396663
2478,164487.56677873214
2479,110809.33002085265
2480,136379.76258708996
2481,116315.96570120749
2482,121282.52978359841
2483,108180.38600539742
2484,119057.82046485278
2485,112550.84712024042
2486,151575.6584390356
2487,178438.26230156558
2488,171749.54998190634
2489,172246.472728666
2490,152763.47982080476
2491,96469.34177203974
2492,184559.0021283329
2493,153452.93352694262
2494,153543.5800792236
2495,105262.56995258015
2496,240366.9009634198
2497,144463.25587119165
2498,103407.38974397077
2499,105116.1492049014
2500,120421.49907414618
2501,125286.42338407338
2502,146547.06514551453
2503,97420.90168778444
2504,192154.9252009082
2505,220697.48179189468
2506,283606.25300862064
2507,309016.06021614844
2508,283606.25300862064
2509,232730.83146296724
2510,250589.78023359753
2511,193804.9458546848
2512,205882.04848189128
2513,210256.34219000363
2514,262670.58346679946
2515,143036.73633049813
2516,157751.69795549204
2517,129202.98426388546
2518,135993.4960089013
2519,221660.1062045069
2520,203032.19248780573
2521,195301.67340575263
2522,218818.10492001782
2523,118075.14885355359
2524,131587.93699393034
2525,133680.69234661752
2526,133571.38502685374
2527,113450.28004675964
2528,117620.9422056218
2529,128186.816299868
2530,119182.15496739975
2531,236672.94476977992
2532,228183.1110899261
2533,198767.08454674427
2534,241912.87304190188
2535,288579.49047626177
2536,251951.0729048468
2537,231644.28272783526
2538,187442.91981155204
2539,187072.1444026027
2540,194002.109994071
2541,198428.63724221254
2542,157699.0484269665
2543,118612.4993300907
2544,115627.90280405166
2545,127543.98793635417
2546,142761.12931156365
2547,151377.44890460905
2548,161937.18356366013
2549,149626.81490330934
2550,761589.9836940485
2551,164080.01370325364
2552,123297.66866189605
2553,94975.50564518536
2554,104911.65246024723
2555,114617.36165859323
2556,93307.39408953843
2557,99426.15953178683
2558,134417.15554484937
2559,123311.28746283066
2560,132772.58512199082
2561,132953.80620215856
2562,126703.77421958304
2563,137533.8098819464
2564,174208.8532242645
2565,127510.66832612448
2566,140258.3296821476
2567,114962.70448970205
2568,204412.76366939736
2569,188368.91769027215
2570,136438.5724359964
2571,171339.5391626523
2572,173440.54993227305
2573,223873.14558831544
2574,287792.4832395123
2575,129798.00460877472
2576,118852.82105940623
2577,146286.79873429865
2578,88967.14066361634
2579,68264.92214201397
2580,124670.64348853851
2581,120775.98306179573
2582,117594.6115978433
2583,256308.90027327588
2584,168775.8615686056
2585,192454.89001240392
2586,222478.44849113675
2587,205588.49468180904
2588,133970.64778325314
2589,148260.90224001123
2590,226119.59884008378
2591,215551.52583581684
2592,226036.36717690938
2593,252124.70680027804
2594,176029.1918668341
2595,208406.76310544513
2596,296814.64905558416
2597,194392.86310529665
2598,245356.60436082765
2599,351910.01492586936
2600,152403.8555510804
2601,149407.48289204645
2602,99797.82922708271
2603,95406.48995342737
2604,92097.28915420412
2605,102071.6406922853
2606,143055.94810216952
2607,169261.0144731876
2608,209470.49111149606
2609,146991.5143646221
2610,95838.66168026897
2611,133483.77373776838
2612,147646.1270167988
2613,109528.28477385103
2614,115324.48538476542
2615,138486.69854909345
2616,144186.7967248068
2617,187946.71667969832
2618,185357.91496334673
2619,212254.54080207789
2620,173956.65216859564
2621,177221.07012954314
2622,183672.8386047296
2623,257847.2318015665
2624,287022.86256007646
2625,292802.2634291697
2626,166346.4821323077
2627,182265.9116372451
2628,340595.7626697666
2629,400398.95374535146
2630,322353.06483845523
2631,397639.2557363364
2632,338781.86088079866
2633,287963.54781047197
2634,359622.38352661865
2635,158306.74807705294
2636,193066.86913183957
2637,167707.1152560829
2638,243222.3831299377
2639,187225.87912039398
2640,139646.84404105338
2641,107460.23228951172
2642,186413.03871874808
2643,126094.980727946
2644,146726.21884785907
2645,114289.94833976898
2646,110395.63756065941
2647,117735.91930565472
2648,145996.53652202437
2649,145328.2771783988
2650,139979.34987861812
2651,158020.60949435676
2652,364057.568101154
2653,276701.445889166
2654,251189.109102566
2655,330127.79725166113
2656,309122.1562134474
2657,301796.0327907209
2658,274104.26791359123
2659,290116.99849850486
2660,313314.19138577476
2661,317522.1960309056
2662,312325.60229636263
2663,283656.5511241863
2664,270235.7661616602
2665,311105.72761116014
2666,281559.5513086206
2667,178877.0994244575
2668,185668.02886847456
2669,181044.90160121914
2670,286004.99993187556
2671,185668.02886847456
2672,211946.7734726011
2673,219036.14012771606
2674,224226.04141373612
2675,181596.49367128345
2676,205768.4740622216
2677,198017.97729177674
2678,238318.33896583947
2679,267448.2200321687
2680,283890.7625396943
2681,355008.10665649717
2682,304989.8466702138
2683,381010.54506768263
2684,295098.31443845126
2685,308933.5453072225
2686,261950.84235364868
2687,285335.36065112025
2688,231732.318705501
2689,212636.3892712303
2690,366057.6468944136
2691,185845.6327143765
2692,150461.85315785214
2693,206069.74297700185
2694,150389.60784403293
2695,199589.0825428668
2696,191989.81484379363
2697,183915.45702400486
2698,173678.38433955127
2699,176074.87722062884
2700,162766.50043236942
2701,152469.0329453992
2702,120867.204942971
2703,159599.23961430212
2704,153700.74353010178
2705,112731.09911086177
2706,109218.41687008383
2707,115808.9614649791
2708,115095.40176642602
2709,100090.25261881246
2710,118299.70592024089
2711,311018.17827914236
2712,363866.32903708646
2713,201258.186766741
2714,162885.53837029275
2715,167138.3914254225
2716,154801.29118404203
2717,191641.4725504469
2718,248918.7886275846
2719,133001.75368583036
2720,163861.83605037953
2721,126583.2574119911
2722,147886.77324643056
2723,157033.1326770554
2724,108931.39966409648
2725,116963.70698634326
2726,126821.38785014908
2727,194958.17368581065
2728,169201.29903427055
2729,138646.7443504627
2730,125235.79926801512
2731,106809.64715946489
2732,114662.2152989231
2733,163071.66360821264
2734,147147.73602777955
2735,118162.24809533278
